country,year,emissions,v2x_libdem,v2psnatpar_ord,v2x_regime,region
Madagascar,1994,1270,0.37,Divided party control,Electoral Democracy,Africa
Madagascar,1995,1270,0.357,Divided party control,Electoral Democracy,Africa
Madagascar,1996,1360,0.353,Divided party control,Electoral Democracy,Africa
Madagascar,1997,1650,0.292,Divided party control,Electoral Democracy,Africa
Madagascar,1998,1740,0.286,Divided party control,Electoral Democracy,Africa
Madagascar,1999,1920,0.288,Divided party control,Electoral Democracy,Africa
Madagascar,2000,1870,0.291,Divided party control,Electoral Democracy,Africa
Madagascar,2001,1740,0.291,Divided party control,Electoral Autocracy,Africa
Madagascar,2002,1240,0.245,Divided party control,Electoral Autocracy,Africa
Madagascar,2003,1700,0.262,Unified coalition control,Electoral Autocracy,Africa
Madagascar,2004,1810,0.267,Unified coalition control,Electoral Autocracy,Africa
Madagascar,2005,1740,0.268,Unified coalition control,Electoral Autocracy,Africa
Madagascar,2006,1680,0.265,Unified coalition control,Electoral Autocracy,Africa
Madagascar,2007,1820,0.276,Unified coalition control,Electoral Autocracy,Africa
Madagascar,2008,1890,0.28,Unified coalition control,Electoral Democracy,Africa
Madagascar,2009,1770,0.11,Divided party control,Electoral Autocracy,Africa
Madagascar,2010,1960,0.088,Divided party control,Closed Autocracy,Africa
Madagascar,2011,2340,0.109,Divided party control,Closed Autocracy,Africa
Madagascar,2012,2710,0.108,Divided party control,Closed Autocracy,Africa
Madagascar,2013,3120,0.132,Divided party control,Electoral Autocracy,Africa
Madagascar,2014,3080,0.228,Unified coalition control,Electoral Autocracy,Africa
Malawi,1940,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1941,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1942,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1943,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1944,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1945,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1946,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1947,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1948,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1949,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1950,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1951,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1952,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1953,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1954,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1955,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1956,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1957,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1958,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1959,NA,0.039,Unified party control,Closed Autocracy,Africa
Malawi,1960,NA,0.041,Unified party control,Closed Autocracy,Africa
Malawi,1961,NA,0.058,Unified party control,Closed Autocracy,Africa
Malawi,1962,NA,0.092,Unified party control,Closed Autocracy,Africa
Malawi,1963,NA,0.112,Unified party control,Electoral Autocracy,Africa
Malawi,1964,330,0.128,Unified party control,Electoral Autocracy,Africa
Malawi,1965,348,0.102,Unified party control,Electoral Autocracy,Africa
Malawi,1966,429,0.096,Unified party control,Electoral Autocracy,Africa
Malawi,1967,367,0.088,Unified party control,Electoral Autocracy,Africa
Malawi,1968,389,0.088,Unified party control,Electoral Autocracy,Africa
Malawi,1969,381,0.091,Unified party control,Electoral Autocracy,Africa
Malawi,1970,455,0.091,Unified party control,Electoral Autocracy,Africa
Malawi,1971,502,0.09,Unified party control,Electoral Autocracy,Africa
Malawi,1972,546,0.09,Unified party control,Electoral Autocracy,Africa
Malawi,1973,572,0.09,Unified party control,Electoral Autocracy,Africa
Malawi,1974,550,0.089,Unified party control,Electoral Autocracy,Africa
Malawi,1975,579,0.09,Unified party control,Electoral Autocracy,Africa
Malawi,1976,583,0.084,Unified party control,Electoral Autocracy,Africa
Malawi,1977,638,0.08,Unified party control,Electoral Autocracy,Africa
Malawi,1978,671,0.081,Unified party control,Closed Autocracy,Africa
Malawi,1979,638,0.081,Unified party control,Closed Autocracy,Africa
Malawi,1980,711,0.081,Unified party control,Closed Autocracy,Africa
Malawi,1981,605,0.081,Unified party control,Closed Autocracy,Africa
Malawi,1982,594,0.081,Unified party control,Closed Autocracy,Africa
Malawi,1983,576,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1984,557,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1985,557,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1986,554,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1987,546,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1988,543,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1989,565,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1990,748,0.081,Unified party control,Electoral Autocracy,Africa
Malawi,1991,796,0.078,Unified party control,Electoral Autocracy,Africa
Malawi,1992,796,0.087,Unified party control,Electoral Autocracy,Africa
Malawi,1993,891,0.109,Unified party control,Electoral Autocracy,Africa
Malawi,1994,917,0.234,Divided party control,Electoral Autocracy,Africa
Malawi,1995,920,0.433,Divided party control,Electoral Democracy,Africa
Malawi,1996,913,0.441,Divided party control,Electoral Democracy,Africa
Malawi,1997,964,0.44,Unified party control,Electoral Democracy,Africa
Malawi,1998,935,0.44,Unified party control,Electoral Democracy,Africa
Malawi,1999,942,0.405,Unified party control,Electoral Democracy,Africa
Malawi,2000,869,0.379,Unified party control,Electoral Autocracy,Africa
Malawi,2001,865,0.384,Unified party control,Electoral Autocracy,Africa
Malawi,2002,851,0.386,Unified party control,Electoral Autocracy,Africa
Malawi,2003,917,0.386,Unified party control,Electoral Autocracy,Africa
Malawi,2004,931,0.377,Divided party control,Electoral Autocracy,Africa
Malawi,2005,876,0.371,Unified party control,Electoral Autocracy,Africa
Malawi,2006,913,0.37,Unified party control,Electoral Autocracy,Africa
Malawi,2007,887,0.369,Unified party control,Electoral Autocracy,Africa
Malawi,2008,1060,0.369,Unified party control,Electoral Autocracy,Africa
Malawi,2009,946,0.398,Unified party control,Electoral Autocracy,Africa
Malawi,2010,1140,0.406,Unified party control,Electoral Democracy,Africa
Malawi,2011,1180,0.407,Unified party control,Electoral Democracy,Africa
Malawi,2012,1100,0.422,Unified party control,Electoral Democracy,Africa
Malawi,2013,1220,0.438,Unified party control,Electoral Democracy,Africa
Malawi,2014,1280,0.435,Unified party control,Electoral Democracy,Africa
Malaysia,1940,NA,0.11,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1941,NA,0.088,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1942,NA,0.079,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1943,NA,0.079,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1944,NA,0.079,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1945,NA,0.081,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1946,NA,0.105,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1947,NA,0.117,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1948,NA,0.115,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1949,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1950,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1951,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1952,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1953,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1954,NA,0.14,Unified party control,Closed Autocracy,Western Pacific
Malaysia,1955,NA,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1956,NA,0.212,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1957,NA,0.21,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1958,NA,0.216,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1959,NA,0.216,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1960,NA,0.212,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1961,NA,0.213,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1962,NA,0.213,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1963,NA,0.213,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1964,NA,0.207,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1965,NA,0.204,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1966,NA,0.205,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1967,NA,0.207,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1968,NA,0.204,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1969,NA,0.136,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1970,14600,0.132,Unified coalition control,Closed Autocracy,Western Pacific
Malaysia,1971,16700,0.132,Unified coalition control,Closed Autocracy,Western Pacific
Malaysia,1972,17900,0.165,Unified coalition control,Closed Autocracy,Western Pacific
Malaysia,1973,17500,0.165,Unified coalition control,Closed Autocracy,Western Pacific
Malaysia,1974,19100,0.174,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1975,19400,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1976,23900,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1977,22600,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1978,23200,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1979,27300,0.191,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1980,28000,0.19,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1981,30800,0.187,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1982,30600,0.172,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1983,38000,0.169,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1984,34700,0.17,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1985,36200,0.169,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1986,40000,0.164,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1987,40800,0.158,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1988,42700,0.15,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1989,49900,0.155,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1990,56600,0.156,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1991,68600,0.156,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1992,75300,0.156,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1993,91700,0.156,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1994,94000,0.156,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1995,121000,0.155,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1996,125000,0.155,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1997,125000,0.155,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1998,114000,0.155,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,1999,108000,0.154,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2000,126000,0.159,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2001,136000,0.161,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2002,134000,0.166,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2003,158000,0.166,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2004,164000,0.197,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2005,174000,0.198,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2006,168000,0.199,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2007,185000,0.199,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2008,204000,0.203,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2009,199000,0.205,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2010,218000,0.205,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2011,220000,0.204,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2012,219000,0.206,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2013,237000,0.193,Unified coalition control,Electoral Autocracy,Western Pacific
Malaysia,2014,243000,0.192,Unified coalition control,Electoral Autocracy,Western Pacific
Maldives,1940,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1941,NA,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1942,NA,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1943,NA,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1944,NA,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1945,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1946,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1947,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1948,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1949,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1950,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1951,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1952,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1953,NA,0.061,Unified party control,Closed Autocracy,South-East Asia
Maldives,1954,NA,0.061,Unified party control,Closed Autocracy,South-East Asia
Maldives,1955,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1956,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1957,NA,0.06,Unified party control,Closed Autocracy,South-East Asia
Maldives,1958,NA,0.06,Unified party control,Closed Autocracy,South-East Asia
Maldives,1959,NA,0.06,Unified party control,Closed Autocracy,South-East Asia
Maldives,1960,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1961,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1962,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1963,NA,0.06,Unified party control,Closed Autocracy,South-East Asia
Maldives,1964,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1965,NA,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1966,NA,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1967,NA,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,1968,NA,0.059,Unified party control,Closed Autocracy,South-East Asia
Maldives,1969,NA,0.069,Unified party control,Closed Autocracy,South-East Asia
Maldives,1970,NA,0.068,Unified party control,Closed Autocracy,South-East Asia
Maldives,1971,3.67,0.068,Unified party control,Closed Autocracy,South-East Asia
Maldives,1972,3.67,0.068,Unified party control,Closed Autocracy,South-East Asia
Maldives,1973,3.67,0.068,Unified party control,Closed Autocracy,South-East Asia
Maldives,1974,3.67,0.069,Unified party control,Closed Autocracy,South-East Asia
Maldives,1975,7.33,0.069,Unified party control,Closed Autocracy,South-East Asia
Maldives,1976,11,0.069,Unified party control,Closed Autocracy,South-East Asia
Maldives,1977,14.7,0.069,Unified party control,Closed Autocracy,South-East Asia
Maldives,1978,22,0.062,Unified party control,Closed Autocracy,South-East Asia
Maldives,1979,29.3,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1980,44,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1981,47.7,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1982,47.7,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1983,51.3,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1984,58.7,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1985,66,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1986,80.7,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,1987,80.7,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,1988,95.3,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,1989,125,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,1990,172,0.058,Unified party control,Closed Autocracy,South-East Asia
Maldives,1991,154,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1992,231,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1993,198,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1994,198,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1995,249,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1996,290,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1997,330,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1998,301,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,1999,422,0.056,Unified party control,Closed Autocracy,South-East Asia
Maldives,2000,451,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,2001,462,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,2002,594,0.055,Unified party control,Closed Autocracy,South-East Asia
Maldives,2003,506,0.057,Unified party control,Closed Autocracy,South-East Asia
Maldives,2004,667,0.064,Unified party control,Closed Autocracy,South-East Asia
Maldives,2005,601,0.11,Unified party control,Closed Autocracy,South-East Asia
Maldives,2006,759,0.128,Unified party control,Closed Autocracy,South-East Asia
Maldives,2007,781,0.129,Unified party control,Closed Autocracy,South-East Asia
Maldives,2008,843,0.176,Divided party control,Electoral Autocracy,South-East Asia
Maldives,2009,884,0.408,Divided party control,Electoral Democracy,South-East Asia
Maldives,2010,935,0.409,Divided party control,Electoral Democracy,South-East Asia
Maldives,2011,986,0.407,Divided party control,Electoral Democracy,South-East Asia
Maldives,2012,1110,0.347,Divided party control,Electoral Democracy,South-East Asia
Maldives,2013,1090,0.242,Unified party control,Electoral Autocracy,South-East Asia
Maldives,2014,1330,0.207,Unified party control,Electoral Autocracy,South-East Asia
Mali,1940,NA,0.031,Divided party control,Closed Autocracy,Africa
Mali,1941,NA,0.031,Divided party control,Closed Autocracy,Africa
Mali,1942,NA,0.031,Divided party control,Closed Autocracy,Africa
Mali,1943,NA,0.031,Divided party control,Closed Autocracy,Africa
Mali,1944,NA,0.031,Divided party control,Closed Autocracy,Africa
Mali,1945,NA,0.032,Divided party control,Closed Autocracy,Africa
Mali,1946,NA,0.033,Divided party control,Closed Autocracy,Africa
Mali,1947,NA,0.071,Divided party control,Closed Autocracy,Africa
Mali,1948,NA,0.071,Divided party control,Closed Autocracy,Africa
Mali,1949,NA,0.073,Divided party control,Closed Autocracy,Africa
Mali,1950,NA,0.072,Divided party control,Closed Autocracy,Africa
Mali,1951,NA,0.072,Divided party control,Closed Autocracy,Africa
Mali,1952,NA,0.072,Divided party control,Closed Autocracy,Africa
Mali,1953,NA,0.072,Divided party control,Closed Autocracy,Africa
Mali,1954,NA,0.072,Divided party control,Closed Autocracy,Africa
Mali,1955,NA,0.072,Divided party control,Closed Autocracy,Africa
